feature,level,encounters,patients,positives,negatives,rate,cluster_se,ci_low,ci_high,sparse
diag_2,572,64,60,14,50,0.21875,0.049847022915364705,0.12105163034934244,0.3164483696506576,False
diag_2,293,64,64,7,57,0.109375,,,,True
diag_2,581,64,60,7,57,0.109375,,,,True
diag_2,397,64,63,6,58,0.09375,,,,True
diag_2,568,64,63,3,61,0.046875,,,,True
diag_2,255,64,58,11,53,0.171875,0.04847886845356881,0.07685816381975018,0.2668918361802498,False
diag_2,V12,62,62,6,56,0.0967741935483871,,,,True
diag_2,301,61,52,3,58,0.04918032786885246,,,,True
diag_2,V62,61,56,5,56,0.08196721311475409,,,,True
diag_2,456,60,52,10,50,0.16666666666666666,0.04906533814626582,0.07050037101070643,0.2628329623226269,False
diag_2,277,60,43,5,55,0.08333333333333333,,,,True
diag_2,344,60,55,5,55,0.08333333333333333,,,,True
diag_2,575,60,60,4,56,0.06666666666666667,,,,True
diag_2,794,59,59,5,54,0.0847457627118644,,,,True
diag_2,721,59,59,8,51,0.13559322033898305,,,,True
diag_2,437,57,57,5,52,0.08771929824561403,,,,True
diag_2,723,54,54,2,52,0.037037037037037035,,,,True
diag_2,211,53,53,6,47,0.11320754716981132,,,,True
diag_2,465,53,52,11,42,0.20754716981132076,0.055178630886429506,0.09939904055768953,0.315695299064952,False
diag_2,E849,53,53,7,46,0.1320754716981132,,,,True
diag_2,459,52,52,4,48,0.07692307692307693,,,,True
diag_2,490,52,52,3,49,0.057692307692307696,,,,True
diag_2,596,52,51,9,43,0.17307692307692307,,,,True
diag_2,205,51,36,15,36,0.29411764705882354,0.06203057242572825,0.17253995916399284,0.41569533495365424,False
diag_2,337,49,48,9,40,0.1836734693877551,,,,True
diag_2,309,47,44,3,44,0.06382978723404255,,,,True
diag_2,552,47,47,5,42,0.10638297872340426,,,,True
diag_2,282,46,40,3,43,0.06521739130434782,,,,True
diag_2,625,45,44,4,41,0.08888888888888889,,,,True
diag_2,531,44,44,5,39,0.11363636363636363,,,,True
diag_2,807,43,43,0,43,0.0,,,,True
diag_2,218,43,43,0,43,0.0,,,,True
diag_2,573,41,40,8,33,0.1951219512195122,,,,True
diag_2,154,40,34,6,34,0.15,,,,True
diag_2,332,40,35,9,31,0.225,,,,True
diag_2,290,40,39,5,35,0.125,,,,True
diag_2,808,39,39,6,33,0.15384615384615385,,,,True
diag_2,820,39,39,7,32,0.1794871794871795,,,,True
diag_2,473,39,39,1,38,0.02564102564102564,,,,True
diag_2,289,39,38,0,39,0.0,,,,True
diag_2,189,39,33,4,35,0.10256410256410256,,,,True
diag_2,253,39,37,2,37,0.05128205128205128,,,,True
diag_2,681,38,38,5,33,0.13157894736842105,,,,True
diag_2,345,38,38,5,33,0.13157894736842105,,,,True
diag_2,812,38,38,3,35,0.07894736842105263,,,,True
diag_2,873,37,37,2,35,0.05405405405405406,,,,True
diag_2,714,37,37,3,34,0.08108108108108109,,,,True
diag_2,327,36,36,0,36,0.0,,,,True
diag_2,711,36,36,5,31,0.1388888888888889,,,,True
diag_2,600,36,36,1,35,0.027777777777777776,,,,True
diag_2,512,36,36,4,32,0.1111111111111111,,,,True
diag_2,481,35,35,2,33,0.05714285714285714,,,,True
diag_2,441,35,34,3,32,0.08571428571428572,,,,True
diag_2,398,34,34,3,31,0.08823529411764706,,,,True
diag_2,E932,34,34,4,30,0.11764705882352941,,,,True
diag_2,618,33,33,1,32,0.030303030303030304,,,,True
diag_2,150,33,25,10,23,0.30303030303030304,,,,True
diag_2,349,33,33,5,28,0.15151515151515152,,,,True
diag_2,557,33,33,2,31,0.06060606060606061,,,,True
diag_2,V49,33,32,4,29,0.12121212121212122,,,,True
diag_2,275,32,32,0,32,0.0,,,,True
diag_2,455,32,32,1,31,0.03125,,,,True
diag_2,53,31,30,4,27,0.12903225806451613,,,,True
diag_2,E942,30,30,2,28,0.06666666666666667,,,,True
diag_2,429,29,29,0,29,0.0,,,,True
diag_2,537,29,29,7,22,0.2413793103448276,,,,True
diag_2,519,29,29,0,29,0.0,,,,True
diag_2,362,29,29,1,28,0.034482758620689655,,,,True
diag_2,358,29,25,4,25,0.13793103448275862,,,,True
diag_2,850,28,28,2,26,0.07142857142857142,,,,True
diag_2,79,28,28,1,27,0.03571428571428571,,,,True
diag_2,478,28,27,1,27,0.03571428571428571,,,,True
diag_2,451,28,28,2,26,0.07142857142857142,,,,True
diag_2,155,27,26,1,26,0.037037037037037035,,,,True
diag_2,V63,27,27,3,24,0.1111111111111111,,,,True
diag_2,726,27,27,2,25,0.07407407407407407,,,,True
diag_2,174,26,24,2,24,0.07692307692307693,,,,True
diag_2,446,26,24,3,23,0.11538461538461539,,,,True
diag_2,626,26,25,0,26,0.0,,,,True
diag_2,94,26,24,3,23,0.11538461538461539,,,,True
diag_2,642,26,25,0,26,0.0,,,,True
diag_2,999,26,26,1,25,0.038461538461538464,,,,True
diag_2,620,26,26,1,25,0.038461538461538464,,,,True
diag_2,532,25,25,3,22,0.12,,,,True
diag_2,924,24,24,2,22,0.08333333333333333,,,,True
diag_2,802,24,23,5,19,0.20833333333333334,,,,True
diag_2,274,24,24,1,23,0.041666666666666664,,,,True
diag_2,E935,24,24,2,22,0.08333333333333333,,,,True
diag_2,920,23,23,3,20,0.13043478260869565,,,,True
diag_2,738,23,23,3,20,0.13043478260869565,,,,True
diag_2,447,23,22,3,20,0.13043478260869565,,,,True
diag_2,727,23,23,2,21,0.08695652173913043,,,,True
diag_2,616,23,23,1,22,0.043478260869565216,,,,True
diag_2,V64,23,23,2,21,0.08695652173913043,,,,True
diag_2,680,22,22,3,19,0.13636363636363635,,,,True
diag_2,138,22,22,2,20,0.09090909090909091,,,,True
diag_2,V65,22,22,1,21,0.045454545454545456,,,,True
diag_2,601,22,22,1,21,0.045454545454545456,,,,True
diag_2,813,22,22,1,21,0.045454545454545456,,,,True
diag_2,516,22,21,5,17,0.22727272727272727,,,,True
diag_2,611,22,21,2,20,0.09090909090909091,,,,True
diag_2,368,22,22,3,19,0.13636363636363635,,,,True
diag_2,185,21,21,1,20,0.047619047619047616,,,,True
diag_2,312,21,21,0,21,0.0,,,,True
diag_2,420,21,21,0,21,0.0,,,,True
diag_2,346,21,20,1,20,0.047619047619047616,,,,True
diag_2,555,21,21,1,20,0.047619047619047616,,,,True
diag_2,716,20,20,2,18,0.1,,,,True
diag_2,614,20,20,1,19,0.05,,,,True
diag_2,151,20,18,2,18,0.1,,,,True
diag_2,E884,20,20,3,17,0.15,,,,True
diag_2,394,20,19,2,18,0.1,,,,True
diag_2,783,20,20,0,20,0.0,,,,True
diag_2,386,20,20,0,20,0.0,,,,True
diag_2,583,19,19,2,17,0.10526315789473684,,,,True
diag_2,200,19,16,4,15,0.21052631578947367,,,,True
diag_2,E879,19,19,4,15,0.21052631578947367,,,,True
diag_2,566,19,19,1,18,0.05263157894736842,,,,True
diag_2,E947,19,19,4,15,0.21052631578947367,,,,True
diag_2,487,18,18,1,17,0.05555555555555555,,,,True
diag_2,617,18,18,1,17,0.05555555555555555,,,,True
diag_2,432,18,18,3,15,0.16666666666666666,,,,True
diag_2,252,18,18,1,17,0.05555555555555555,,,,True
diag_2,860,18,18,1,17,0.05555555555555555,,,,True
diag_2,319,17,14,3,14,0.17647058823529413,,,,True
diag_2,298,17,17,1,16,0.058823529411764705,,,,True
diag_2,556,17,17,2,15,0.11764705882352941,,,,True
diag_2,283,17,16,3,14,0.17647058823529413,,,,True
diag_2,821,17,17,1,16,0.058823529411764705,,,,True
diag_2,736,17,17,2,15,0.11764705882352941,,,,True
diag_2,421,17,17,2,15,0.11764705882352941,,,,True
diag_2,201,17,14,3,14,0.17647058823529413,,,,True
diag_2,238,17,17,3,14,0.17647058823529413,,,,True
diag_2,824,17,17,1,16,0.058823529411764705,,,,True
diag_2,753,16,16,1,15,0.0625,,,,True
diag_2,281,16,16,2,14,0.125,,,,True
diag_2,746,16,16,1,15,0.0625,,,,True
diag_2,442,16,16,1,15,0.0625,,,,True
diag_2,436,15,15,1,14,0.06666666666666667,,,,True
diag_2,550,15,15,0,15,0.0,,,,True
diag_2,333,15,14,0,15,0.0,,,,True
diag_2,423,15,15,1,14,0.06666666666666667,,,,True
diag_2,E928,15,15,1,14,0.06666666666666667,,,,True
diag_2,E880,15,15,2,13,0.13333333333333333,,,,True
diag_2,338,15,15,2,13,0.13333333333333333,,,,True
diag_2,359,14,14,0,14,0.0,,,,True
diag_2,840,14,14,2,12,0.14285714285714285,,,,True
diag_2,607,14,14,0,14,0.0,,,,True
diag_2,823,14,14,1,13,0.07142857142857142,,,,True
diag_2,156,14,13,5,9,0.35714285714285715,,,,True
diag_2,958,14,13,3,11,0.21428571428571427,,,,True
diag_2,462,14,14,0,14,0.0,,,,True
diag_2,356,13,13,0,13,0.0,,,,True
diag_2,183,13,12,3,10,0.23076923076923078,,,,True
diag_2,V72,13,13,0,13,0.0,,,,True
diag_2,745,13,12,2,11,0.15384615384615385,,,,True
diag_2,261,13,13,2,11,0.15384615384615385,,,,True
diag_2,756,13,13,0,13,0.0,,,,True
diag_2,852,13,13,1,12,0.07692307692307693,,,,True
diag_2,262,13,13,1,12,0.07692307692307693,,,,True
diag_2,959,12,12,2,10,0.16666666666666666,,,,True
diag_2,378,12,12,0,12,0.0,,,,True
diag_2,314,12,12,0,12,0.0,,,,True
diag_2,696,12,11,1,11,0.08333333333333333,,,,True
diag_2,718,12,12,0,12,0.0,,,,True
diag_2,307,12,11,3,9,0.25,,,,True
diag_2,233,12,12,1,11,0.08333333333333333,,,,True
diag_2,627,12,11,1,11,0.08333333333333333,,,,True
diag_2,382,12,12,1,11,0.08333333333333333,,,,True
diag_2,816,11,11,0,11,0.0,,,,True
diag_2,517,11,11,0,11,0.0,,,,True
diag_2,152,11,6,6,5,0.5454545454545454,,,,True
diag_2,570,11,11,3,8,0.2727272727272727,,,,True
diag_2,V46,11,11,0,11,0.0,,,,True
diag_2,279,11,10,1,10,0.09090909090909091,,,,True
diag_2,717,11,11,1,10,0.09090909090909091,,,,True
diag_2,792,11,11,2,9,0.18181818181818182,,,,True
diag_2,494,11,10,2,9,0.18181818181818182,,,,True
diag_2,905,11,11,1,10,0.09090909090909091,,,,True
diag_2,E944,11,11,0,11,0.0,,,,True
diag_2,540,11,11,0,11,0.0,,,,True
diag_2,586,10,10,1,9,0.1,,,,True
diag_2,E939,10,10,1,9,0.1,,,,True
diag_2,188,10,9,0,10,0.0,,,,True
diag_2,706,10,10,0,10,0.0,,,,True
diag_2,40,10,10,0,10,0.0,,,,True
diag_2,117,10,10,1,9,0.1,,,,True
diag_2,737,10,10,0,10,0.0,,,,True
diag_2,317,10,9,0,10,0.0,,,,True
diag_2,693,10,10,1,9,0.1,,,,True
diag_2,335,9,8,2,7,0.2222222222222222,,,,True
diag_2,354,9,9,0,9,0.0,,,,True
diag_2,34,9,9,0,9,0.0,,,,True
diag_2,431,9,9,2,7,0.2222222222222222,,,,True
diag_2,485,9,9,0,9,0.0,,,,True
diag_2,579,9,8,0,9,0.0,,,,True
diag_2,514,9,9,1,8,0.1111111111111111,,,,True
diag_2,V44,9,9,2,7,0.2222222222222222,,,,True
diag_2,V57,9,9,0,9,0.0,,,,True
diag_2,191,9,9,2,7,0.2222222222222222,,,,True
diag_2,E934,9,9,1,8,0.1111111111111111,,,,True
diag_2,V09,9,9,3,6,0.3333333333333333,,,,True
diag_2,741,9,8,0,9,0.0,,,,True
diag_2,V17,9,9,1,8,0.1111111111111111,,,,True
diag_2,260,9,9,2,7,0.2222222222222222,,,,True
diag_2,54,9,9,0,9,0.0,,,,True
diag_2,461,9,9,0,9,0.0,,,,True
diag_2,251,9,9,0,9,0.0,,,,True
diag_2,199,9,9,1,8,0.1111111111111111,,,,True
diag_2,608,9,8,3,6,0.3333333333333333,,,,True
diag_2,881,9,9,0,9,0.0,,,,True
diag_2,709,8,8,1,7,0.125,,,,True
diag_2,845,8,8,2,6,0.25,,,,True
diag_2,825,8,8,2,6,0.25,,,,True
diag_2,266,8,8,0,8,0.0,,,,True
diag_2,299,8,8,0,8,0.0,,,,True
diag_2,621,8,8,0,8,0.0,,,,True
diag_2,214,8,8,1,7,0.125,,,,True
diag_2,796,8,8,1,7,0.125,,,,True
diag_2,923,8,8,0,8,0.0,,,,True
diag_2,241,8,8,0,8,0.0,,,,True
diag_2,705,8,6,2,6,0.25,,,,True
diag_2,836,8,8,0,8,0.0,,,,True
diag_2,V18,8,8,1,7,0.125,,,,True
diag_2,533,8,8,1,7,0.125,,,,True
diag_2,565,8,8,1,7,0.125,,,,True
diag_2,883,8,8,0,8,0.0,,,,True
diag_2,380,8,8,0,8,0.0,,,,True
diag_2,922,8,8,1,7,0.125,,,,True
diag_2,E812,7,7,0,7,0.0,,,,True
diag_2,172,7,6,1,6,0.14285714285714285,,,,True
diag_2,V70,7,7,0,7,0.0,,,,True
diag_2,524,7,7,0,7,0.0,,,,True
diag_2,861,7,7,0,7,0.0,,,,True
diag_2,220,7,7,1,6,0.14285714285714285,,,,True
diag_2,594,7,7,1,6,0.14285714285714285,,,,True
diag_2,750,7,7,2,5,0.2857142857142857,,,,True
diag_2,701,7,7,0,7,0.0,,,,True
diag_2,528,7,7,1,6,0.14285714285714285,,,,True
diag_2,892,7,7,0,7,0.0,,,,True
diag_2,646,7,7,1,6,0.14285714285714285,,,,True
diag_2,110,7,7,2,5,0.2857142857142857,,,,True
diag_2,619,7,5,2,5,0.2857142857142857,,,,True
diag_2,867,7,7,0,7,0.0,,,,True
diag_2,365,7,7,0,7,0.0,,,,True
diag_2,208,7,7,1,6,0.14285714285714285,,,,True
diag_2,369,7,7,0,7,0.0,,,,True
diag_2,510,7,7,1,6,0.14285714285714285,,,,True
diag_2,324,7,7,0,7,0.0,,,,True
diag_2,273,7,7,0,7,0.0,,,,True
diag_2,V08,6,6,1,5,0.16666666666666666,,,,True
diag_2,457,6,6,1,5,0.16666666666666666,,,,True
diag_2,759,6,6,0,6,0.0,,,,True
diag_2,694,6,5,0,6,0.0,,,,True
diag_2,758,6,6,0,6,0.0,,,,True
diag_2,454,6,5,2,4,0.3333333333333333,,,,True
diag_2,712,6,6,1,5,0.16666666666666666,,,,True
diag_2,9,6,6,1,5,0.16666666666666666,,,,True
diag_2,891,6,6,1,5,0.16666666666666666,,,,True
diag_2,604,6,6,0,6,0.0,,,,True
diag_2,E930,6,6,0,6,0.0,,,,True
diag_2,389,6,6,0,6,0.0,,,,True
diag_2,713,6,6,0,6,0.0,,,,True
diag_2,685,6,5,0,6,0.0,,,,True
diag_2,686,6,6,0,6,0.0,,,,True
diag_2,227,6,6,0,6,0.0,,,,True
diag_2,E936,6,6,1,5,0.16666666666666666,,,,True
diag_2,E917,6,6,0,6,0.0,,,,True
diag_2,864,6,6,0,6,0.0,,,,True
diag_2,791,6,6,0,6,0.0,,,,True
diag_2,910,6,6,0,6,0.0,,,,True
diag_2,847,6,6,0,6,0.0,,,,True
diag_2,136,6,6,3,3,0.5,,,,True
diag_2,343,6,6,1,5,0.16666666666666666,,,,True
diag_2,882,6,6,0,6,0.0,,,,True
diag_2,E927,6,6,0,6,0.0,,,,True
diag_2,598,5,5,0,5,0.0,,,,True
diag_2,508,5,5,0,5,0.0,,,,True
diag_2,865,5,5,1,4,0.2,,,,True
diag_2,E933,5,5,0,5,0.0,,,,True
diag_2,868,5,5,0,5,0.0,,,,True
diag_2,480,5,5,1,4,0.2,,,,True
diag_2,623,5,5,0,5,0.0,,,,True
diag_2,793,5,5,0,5,0.0,,,,True
diag_2,297,5,5,1,4,0.2,,,,True
diag_2,495,5,5,1,4,0.2,,,,True
diag_2,500,5,5,2,3,0.4,,,,True
diag_2,844,5,5,0,5,0.0,,,,True
diag_2,647,5,5,0,5,0.0,,,,True
diag_2,E937,5,5,1,4,0.2,,,,True
diag_2,909,5,5,0,5,0.0,,,,True
diag_2,934,5,5,2,3,0.4,,,,True
diag_2,692,5,5,1,4,0.2,,,,True
diag_2,644,5,5,0,5,0.0,,,,True
diag_2,698,5,5,0,5,0.0,,,,True
diag_2,225,5,5,0,5,0.0,,,,True
diag_2,822,4,4,0,4,0.0,,,,True
diag_2,522,4,4,1,3,0.25,,,,True
diag_2,907,4,4,0,4,0.0,,,,True
diag_2,527,4,4,0,4,0.0,,,,True
diag_2,989,4,4,1,3,0.25,,,,True
diag_2,452,4,4,1,3,0.25,,,,True
diag_2,810,4,4,0,4,0.0,,,,True
diag_2,245,4,4,1,3,0.25,,,,True
diag_2,588,4,4,0,4,0.0,,,,True
diag_2,664,4,4,0,4,0.0,,,,True
diag_2,684,4,4,0,4,0.0,,,,True
diag_2,851,4,4,0,4,0.0,,,,True
diag_2,V02,4,4,0,4,0.0,,,,True
diag_2,652,4,4,0,4,0.0,,,,True
diag_2,246,4,4,0,4,0.0,,,,True
diag_2,831,4,4,1,3,0.25,,,,True
diag_2,513,4,4,1,3,0.25,,,,True
diag_2,826,4,4,2,2,0.5,,,,True
diag_2,320,4,4,2,2,0.5,,,,True
diag_2,E881,4,4,0,4,0.0,,,,True
diag_2,921,4,4,0,4,0.0,,,,True
diag_2,322,4,4,0,4,0.0,,,,True
diag_2,360,4,4,0,4,0.0,,,,True
diag_2,323,4,4,0,4,0.0,,,,True
diag_2,310,4,4,0,4,0.0,,,,True
diag_2,336,4,4,0,4,0.0,,,,True
diag_2,501,4,4,0,4,0.0,,,,True
diag_2,258,4,4,1,3,0.25,,,,True
diag_2,372,4,4,0,4,0.0,,,,True
diag_2,933,3,3,1,2,0.3333333333333333,,,,True
diag_2,913,3,3,1,2,0.3333333333333333,,,,True
diag_2,919,3,3,0,3,0.0,,,,True
diag_2,870,3,3,0,3,0.0,,,,True
diag_2,E924,3,3,1,2,0.3333333333333333,,,,True
diag_2,E906,3,3,0,3,0.0,,,,True
diag_2,E870,3,3,0,3,0.0,,,,True
diag_2,V14,3,3,0,3,0.0,,,,True
diag_2,842,3,3,0,3,0.0,,,,True
diag_2,E950,3,3,0,3,0.0,,,,True
diag_2,837,3,3,0,3,0.0,,,,True
diag_2,E905,3,3,0,3,0.0,,,,True
diag_2,E887,3,3,0,3,0.0,,,,True
diag_2,945,3,3,0,3,0.0,,,,True
diag_2,969,3,3,0,3,0.0,,,,True
diag_2,815,3,3,0,3,0.0,,,,True
diag_2,E816,3,3,0,3,0.0,,,,True
diag_2,991,3,3,0,3,0.0,,,,True
diag_2,V23,3,3,0,3,0.0,,,,True
diag_2,E858,3,3,0,3,0.0,,,,True
diag_2,E931,3,3,0,3,0.0,,,,True
diag_2,965,3,3,0,3,0.0,,,,True
diag_2,862,3,3,0,3,0.0,,,,True
diag_2,11,3,3,1,2,0.3333333333333333,,,,True
diag_2,422,3,3,0,3,0.0,,,,True
diag_2,217,3,3,0,3,0.0,,,,True
diag_2,521,3,3,0,3,0.0,,,,True
diag_2,659,3,3,0,3,0.0,,,,True
diag_2,373,3,3,0,3,0.0,,,,True
diag_2,308,3,3,0,3,0.0,,,,True
diag_2,691,3,3,0,3,0.0,,,,True
diag_2,306,3,3,0,3,0.0,,,,True
diag_2,27,3,3,0,3,0.0,,,,True
diag_2,448,3,3,0,3,0.0,,,,True
diag_2,379,3,3,0,3,0.0,,,,True
diag_2,463,3,3,0,3,0.0,,,,True
diag_2,603,3,3,0,3,0.0,,,,True
diag_2,376,3,3,0,3,0.0,,,,True
diag_2,725,3,3,0,3,0.0,,,,True
diag_2,742,3,3,2,1,0.6666666666666666,,,,True
diag_2,405,3,3,1,2,0.3333333333333333,,,,True
diag_2,747,3,3,0,3,0.0,,,,True
diag_2,470,3,3,0,3,0.0,,,,True
diag_2,656,3,3,0,3,0.0,,,,True
diag_2,395,3,3,0,3,0.0,,,,True
diag_2,751,3,3,0,3,0.0,,,,True
diag_2,193,3,3,1,2,0.3333333333333333,,,,True
diag_2,477,3,3,0,3,0.0,,,,True
diag_2,383,3,3,0,3,0.0,,,,True
diag_2,542,3,3,0,3,0.0,,,,True
diag_2,484,3,3,1,2,0.3333333333333333,,,,True
diag_2,377,3,3,1,2,0.3333333333333333,,,,True
diag_2,131,3,3,0,3,0.0,,,,True
diag_2,645,3,3,0,3,0.0,,,,True
diag_2,355,3,3,0,3,0.0,,,,True
diag_2,967,2,2,0,2,0.0,,,,True
diag_2,992,2,2,0,2,0.0,,,,True
diag_2,801,2,2,0,2,0.0,,,,True
diag_2,430,2,2,0,2,0.0,,,,True
diag_2,972,2,2,0,2,0.0,,,,True
diag_2,464,2,2,0,2,0.0,,,,True
diag_2,472,2,2,0,2,0.0,,,,True
diag_2,474,2,2,1,1,0.5,,,,True
diag_2,483,2,2,0,2,0.0,,,,True
diag_2,918,2,2,0,2,0.0,,,,True
diag_2,916,2,2,0,2,0.0,,,,True
diag_2,381,2,2,0,2,0.0,,,,True
diag_2,366,2,2,0,2,0.0,,,,True
diag_2,E814,2,2,1,1,0.5,,,,True
diag_2,226,2,2,0,2,0.0,,,,True
diag_2,V66,2,2,0,2,0.0,,,,True
diag_2,141,2,2,0,2,0.0,,,,True
diag_2,V55,2,2,0,2,0.0,,,,True
diag_2,V53,2,2,0,2,0.0,,,,True
diag_2,171,2,1,0,2,0.0,,,,True
diag_2,179,2,2,1,1,0.5,,,,True
diag_2,V16,2,2,0,2,0.0,,,,True
diag_2,215,2,2,0,2,0.0,,,,True
diag_2,V11,2,2,0,2,0.0,,,,True
diag_2,239,2,2,0,2,0.0,,,,True
diag_2,E819,2,2,0,2,0.0,,,,True
diag_2,240,2,2,0,2,0.0,,,,True
diag_2,E941,2,2,0,2,0.0,,,,True
diag_2,269,2,2,0,2,0.0,,,,True
diag_2,318,2,2,0,2,0.0,,,,True
diag_2,E916,2,2,0,2,0.0,,,,True
diag_2,341,2,2,1,1,0.5,,,,True
diag_2,351,2,2,0,2,0.0,,,,True
diag_2,352,2,2,0,2,0.0,,,,True
diag_2,E821,2,2,0,2,0.0,,,,True
diag_2,911,2,2,0,2,0.0,,,,True
diag_2,V86,2,2,0,2,0.0,,,,True
diag_2,622,2,2,0,2,0.0,,,,True
diag_2,663,2,2,0,2,0.0,,,,True
diag_2,634,2,2,0,2,0.0,,,,True
diag_2,814,2,2,0,2,0.0,,,,True
diag_2,654,2,2,1,1,0.5,,,,True
diag_2,755,2,2,0,2,0.0,,,,True
diag_2,602,2,2,0,2,0.0,,,,True
diag_2,661,2,2,0,2,0.0,,,,True
diag_2,649,2,2,1,1,0.5,,,,True
diag_2,610,2,2,0,2,0.0,,,,True
diag_2,543,2,2,0,2,0.0,,,,True
diag_2,75,2,2,0,2,0.0,,,,True
diag_2,872,2,2,0,2,0.0,,,,True
diag_2,534,2,2,0,2,0.0,,,,True
diag_2,795,2,2,0,2,0.0,,,,True
diag_2,797,2,2,0,2,0.0,,,,True
diag_2,641,2,2,0,2,0.0,,,,True
diag_2,869,2,2,0,2,0.0,,,,True
diag_2,866,2,2,0,2,0.0,,,,True
diag_2,E980,1,1,0,1,0.0,,,,True
diag_2,E945,1,1,1,0,1.0,,,,True
diag_2,E968,1,1,0,1,0.0,,,,True
diag_2,232,1,1,0,1,0.0,,,,True
diag_2,228,1,1,0,1,0.0,,,,True
diag_2,E965,1,1,0,1,0.0,,,,True
diag_2,235,1,1,0,1,0.0,,,,True
diag_2,703,1,1,0,1,0.0,,,,True
diag_2,523,1,1,0,1,0.0,,,,True
diag_2,702,1,1,0,1,0.0,,,,True
diag_2,256,1,1,0,1,0.0,,,,True
diag_2,E919,1,1,0,1,0.0,,,,True
diag_2,670,1,1,0,1,0.0,,,,True
diag_2,316,1,1,0,1,0.0,,,,True
diag_2,31,1,1,0,1,0.0,,,,True
diag_2,E929,1,1,0,1,0.0,,,,True
diag_2,674,1,1,0,1,0.0,,,,True
diag_2,695,1,1,0,1,0.0,,,,True
diag_2,302,1,1,0,1,0.0,,,,True
diag_2,271,1,1,0,1,0.0,,,,True
diag_2,270,1,1,0,1,0.0,,,,True
diag_2,833,1,1,0,1,0.0,,,,True
diag_2,832,1,1,0,1,0.0,,,,True
diag_2,268,1,1,0,1,0.0,,,,True
diag_2,259,1,1,0,1,0.0,,,,True
diag_2,7,1,1,0,1,0.0,,,,True
diag_2,E938,1,1,0,1,0.0,,,,True
diag_2,734,1,1,0,1,0.0,,,,True
diag_2,V03,1,1,0,1,0.0,,,,True
diag_2,164,1,1,0,1,0.0,,,,True
diag_2,111,1,1,0,1,0.0,,,,True
diag_2,114,1,1,1,0,1.0,,,,True
diag_2,115,1,1,0,1,0.0,,,,True
diag_2,V69,1,1,0,1,0.0,,,,True
diag_2,123,1,1,0,1,0.0,,,,True
diag_2,137,1,1,0,1,0.0,,,,True
diag_2,140,1,1,0,1,0.0,,,,True
diag_2,V61,1,1,0,1,0.0,,,,True
diag_2,V60,1,1,0,1,0.0,,,,True
diag_2,806,1,1,0,1,0.0,,,,True
diag_2,145,1,1,0,1,0.0,,,,True
diag_2,78,1,1,0,1,0.0,,,,True
diag_2,163,1,1,0,1,0.0,,,,True
diag_2,V50,1,1,0,1,0.0,,,,True
diag_2,754,1,1,0,1,0.0,,,,True
diag_2,704,1,1,0,1,0.0,,,,True
diag_2,173,1,1,0,1,0.0,,,,True
diag_2,811,1,1,0,1,0.0,,,,True
diag_2,180,1,1,0,1,0.0,,,,True
diag_2,182,1,1,0,1,0.0,,,,True
diag_2,V25,1,1,0,1,0.0,,,,True
diag_2,186,1,1,1,0,1.0,,,,True
diag_2,192,1,1,0,1,0.0,,,,True
diag_2,752,1,1,0,1,0.0,,,,True
diag_2,195,1,1,0,1,0.0,,,,True
diag_2,212,1,1,0,1,0.0,,,,True
diag_2,V13,1,1,0,1,0.0,,,,True
diag_2,748,1,1,0,1,0.0,,,,True
diag_2,325,1,1,0,1,0.0,,,,True
diag_2,223,1,1,0,1,0.0,,,,True
diag_2,E918,1,1,0,1,0.0,,,,True
diag_2,35,1,1,0,1,0.0,,,,True
diag_2,843,1,1,0,1,0.0,,,,True
diag_2,987,1,1,0,1,0.0,,,,True
diag_2,977,1,1,0,1,0.0,,,,True
diag_2,974,1,1,0,1,0.0,,,,True
diag_2,879,1,1,0,1,0.0,,,,True
diag_2,88,1,1,0,1,0.0,,,,True
diag_2,968,1,1,0,1,0.0,,,,True
diag_2,880,1,1,0,1,0.0,,,,True
diag_2,46,1,1,0,1,0.0,,,,True
diag_2,963,1,1,0,1,0.0,,,,True
diag_2,96,1,1,1,0,1.0,,,,True
diag_2,460,1,1,0,1,0.0,,,,True
diag_2,605,1,1,0,1,0.0,,,,True
diag_2,955,1,1,0,1,0.0,,,,True
diag_2,952,1,1,0,1,0.0,,,,True
diag_2,947,1,1,0,1,0.0,,,,True
diag_2,944,1,1,0,1,0.0,,,,True
diag_2,942,1,1,0,1,0.0,,,,True
diag_2,884,1,1,0,1,0.0,,,,True
diag_2,580,1,1,0,1,0.0,,,,True
diag_2,927,1,1,0,1,0.0,,,,True
diag_2,475,1,1,0,1,0.0,,,,True
diag_2,893,1,1,0,1,0.0,,,,True
diag_2,894,1,1,1,0,1.0,,,,True
diag_2,5,1,1,0,1,0.0,,,,True
diag_2,52,1,1,0,1,0.0,,,,True
diag_2,906,1,1,0,1,0.0,,,,True
diag_2,917,1,1,0,1,0.0,,,,True
diag_2,529,1,1,0,1,0.0,,,,True
diag_2,520,1,1,0,1,0.0,,,,True
diag_2,912,1,1,0,1,0.0,,,,True
diag_2,980,1,1,0,1,0.0,,,,True
diag_2,99,1,1,0,1,0.0,,,,True
diag_2,E915,1,1,0,1,0.0,,,,True
diag_2,990,1,1,0,1,0.0,,,,True
diag_2,665,1,1,0,1,0.0,,,,True
diag_2,347,1,1,0,1,0.0,,,,True
diag_2,E900,1,1,0,1,0.0,,,,True
diag_2,E890,1,1,0,1,0.0,,,,True
